episode,scenario_id,result,steps,time_s,path_len,min_dist_human,start_to_goal,spl,space_compliance,avg_jerk
76,4,success,78,19.540825128555298,77.76417896151543,1.6046472787857056,18.227449417114258,0.23439390295800341,1.0,0.7998772263526917
77,5,success,85,21.286526918411255,40.687982216477394,0.7775928378105164,20.113676071166992,0.49433948245832565,1.0,0.27203044295310974
78,12,success,40,10.018961429595947,104.38235963881016,6.236468315124512,8.375995635986328,0.08024340190209754,1.0,2.6388955116271973
79,1,success,125,31.32631826400757,57.212266221642494,0.6718003749847412,10.72222900390625,0.1874113666878345,1.0,0.27180907130241394
80,12,success,38,9.514461040496826,105.63394293189049,6.236468315124512,8.375995635986328,0.07929265351182538,1.0,2.8232815265655518
81,7,success,103,25.803569316864014,93.90807843208313,1.637679100036621,25.403175354003906,0.2705110761304329,1.0,0.7216662764549255
82,4,success,79,19.787577867507935,28.07977230846882,1.2911959886550903,18.227453231811523,0.6491310909353118,1.0,0.13130216300487518
83,4,success,77,19.29111671447754,55.60709238052368,0.8359473347663879,18.227453231811523,0.32779007949345085,1.0,0.5244064927101135
84,8,success,93,23.289541006088257,106.85450348258018,0.7629789710044861,20.88999366760254,0.1954994219874701,1.0,0.9518787860870361
85,5,success,85,21.277820348739624,50.90956950187683,0.9212459325790405,20.113676071166992,0.39508635150461213,1.0,0.398471474647522
86,1,success,63,15.78187084197998,59.3086516559124,1.6493414640426636,14.61979866027832,0.24650364242129744,1.0,0.7382872700691223
87,1,success,66,16.523813009262085,49.067462913692,2.8583626747131348,15.532703399658203,0.31655811157344127,1.0,0.5477092862129211
88,4,success,78,19.533812999725342,34.79772184789181,1.6046472787857056,18.227449417114258,0.523811572975676,1.0,0.22698841989040375
89,12,success,42,10.522793531417847,38.62318283319473,12.233739852905273,8.375995635986328,0.2168644586377167,1.0,0.817027747631073
90,6,success,47,11.759753704071045,22.019873667508364,1.8849626779556274,11.031310081481934,0.5009706344391652,1.0,0.3006473779678345
91,12,success,43,10.757964611053467,40.04981857538223,17.43468475341797,8.375995635986328,0.20913941520661153,1.0,0.829480767250061
92,1,success,125,31.314773559570312,57.257496386766434,0.6718026995658875,10.72222900390625,0.18726332236881407,1.0,0.26499006152153015
93,11,success,32,8.016659021377563,53.25312460958958,12.233739852905273,7.264186382293701,0.13640864147501308,1.0,1.605452060699463
94,7,success,98,24.533878803253174,92.5531208217144,1.7164154052734375,24.423603057861328,0.26388740694015766,1.0,0.7456562519073486
95,11,success,32,8.009131669998169,39.264287158846855,3.438039541244507,7.264186382293701,0.18500746882035185,1.0,1.12212336063385
96,5,success,85,21.27514910697937,50.30318772792816,0.9051907658576965,20.113676071166992,0.39984893561725404,1.0,0.38555780053138733
97,6,success,49,12.258160591125488,36.412394062645035,0.9605371952056885,11.031310081481934,0.30295481430040877,1.0,0.6029346585273743
98,9,success,40,10.01206660270691,49.11133490502834,12.233768463134766,10.142842292785645,0.2065275218521326,1.0,1.1079659461975098
99,9,success,32,7.988526344299316,53.389713406562805,12.238863945007324,8.179953575134277,0.1532121649135651,1.0,1.61231529712677
100,6,collision,33,8.24673056602478,39.78060057759285,0.7164921164512634,11.031310081481934,0.0,1.0,1.1042839288711548
101,4,success,78,19.518458127975464,56.36045645177364,1.6046472787857056,18.227449417114258,0.3234084775858952,1.0,0.5107870697975159
102,1,success,63,15.754518985748291,41.595567271113396,1.7797284126281738,14.61979866027832,0.35147491955065213,1.0,0.46634939312934875
103,5,success,85,21.2678120136261,50.27778774499893,0.9427394270896912,20.113676071166992,0.4000509364727901,1.0,0.3848813772201538
104,12,success,42,10.49775218963623,68.9621567428112,10.641582489013672,8.375995635986328,0.12145785502654634,1.0,1.6000285148620605
105,9,success,47,11.753334283828735,53.438064604997635,10.641582489013672,11.931182861328125,0.22327123838635984,1.0,0.9907661080360413
106,9,success,32,7.999518394470215,53.14205928146839,7.516647815704346,8.188887596130371,0.15409428439266346,1.0,1.592793583869934
107,11,success,32,8.015285015106201,43.64202770590782,3.548027276992798,7.264186382293701,0.16644933253892666,1.0,1.2793883085250854
108,9,success,32,7.996318578720093,15.361918598413467,12.233739852905273,8.188887596130371,0.533064118499892,1.0,0.3088999390602112
109,9,success,32,8.005860805511475,15.259235471487045,12.233739852905273,8.188887596130371,0.5366512373068679,1.0,0.30712199211120605
110,7,success,98,24.51843571662903,49.69299077987671,1.7176103591918945,24.423603057861328,0.49148989977378704,1.0,0.29549655318260193
111,7,success,98,24.53816795349121,41.36190542578697,1.6353260278701782,24.423603057861328,0.5904854432222191,1.0,0.20168958604335785
112,5,success,85,21.272462606430054,39.70630316436291,0.754030168056488,20.113676071166992,0.5065612879624453,1.0,0.25384917855262756
113,8,success,73,18.254757165908813,109.77118195593357,0.7975025177001953,16.428647994995117,0.14966266830934022,1.0,1.3378527164459229
114,11,success,28,7.00513482093811,50.76569910347462,12.233739852905273,7.264186382293701,0.14309241299892805,1.0,1.7863444089889526
115,6,success,47,11.765917539596558,49.434096083045006,0.7300040125846863,11.031310081481934,0.22315185176948085,1.0,0.9092835783958435
116,6,success,45,11.270848751068115,48.400879725813866,0.6825335025787354,11.031310081481934,0.22791548715587814,1.0,0.909102201461792
117,7,success,79,19.763061046600342,75.58762475848198,1.939761996269226,19.702247619628906,0.26065440847733534,1.0,0.768598198890686
118,11,success,29,7.266846656799316,50.44443927343946,12.233739852905273,7.264186382293701,0.14400370956484232,1.0,1.691037893295288
119,6,success,49,12.250329732894897,21.38524179230444,1.2465391159057617,11.031310081481934,0.5158375195669563,1.0,0.3103333115577698
120,11,success,28,7.008957147598267,70.33609192073345,6.236468315124512,7.264186382293701,0.1032782200990099,1.0,2.5724401473999023
121,5,success,85,21.27049446105957,51.44469095766544,0.8143650889396667,20.113676071166992,0.3909767110413554,1.0,0.40050777792930603
122,6,success,48,12.006417274475098,50.3221847563982,0.8042753338813782,11.031310081481934,0.21921365566464918,1.0,0.9280482530593872
123,4,success,76,19.023646116256714,56.64748494327068,1.7343717813491821,18.227453231811523,0.3217698588042401,1.0,0.5390063524246216
124,12,success,39,9.756862878799438,38.66268700361252,12.233739852905273,8.375995635986328,0.2166428741800512,1.0,0.8815433979034424
125,5,success,85,21.2531259059906,40.62671434879303,0.7723112106323242,20.113676071166992,0.4950849802542436,1.0,0.2672888934612274
126,8,success,78,19.51913619041443,75.74360869824886,1.1353694200515747,17.246936798095703,0.227701545972082,1.0,0.7740296125411987
127,5,success,85,21.274972915649414,40.62671434879303,0.7723112106323242,20.113676071166992,0.4950849802542436,1.0,0.2672888934612274
128,5,success,85,21.260220050811768,74.19362434744835,0.8037063479423523,20.113676071166992,0.2710970955802719,1.0,0.670378565788269
129,12,success,39,9.766789674758911,41.663091361522675,7.516647815704346,8.375995635986328,0.20104114606632031,1.0,0.9753327965736389
130,7,success,98,24.517754077911377,69.54557472467422,1.716415524482727,24.423603057861328,0.35118845669983406,1.0,0.5052857398986816
131,1,success,76,19.026926517486572,47.70652536799821,1.2484922409057617,15.257547378540039,0.31982097335420034,1.0,0.468474805355072
132,8,success,83,20.772395133972168,43.26676960289478,0.8941821455955505,18.490488052368164,0.42736003223894603,1.0,0.30646640062332153
133,8,success,89,22.27211093902588,41.30479998886585,1.1248749494552612,19.834667205810547,0.4802024755272315,1.0,0.24396628141403198
134,5,success,85,21.266839504241943,41.44067171216011,0.8725904226303101,20.113676071166992,0.48536076371718057,1.0,0.2869627773761749
135,9,success,37,9.253213882446289,94.22887207567692,6.236468315124512,9.60769271850586,0.10196124082637588,1.0,2.540419578552246
136,9,success,38,9.500944137573242,18.321735709905624,12.233739852905273,9.60769271850586,0.5243876928817105,1.0,0.30414292216300964
137,9,success,35,8.745498895645142,53.82336142659187,7.516647815704346,8.801468849182129,0.16352506822128154,1.0,1.4587714672088623
138,9,success,31,7.739333152770996,94.29880277812481,6.236468315124512,7.940981388092041,0.08421083994858701,1.0,3.1248724460601807
139,9,success,43,10.762929677963257,20.34783996641636,12.232990264892578,10.647065162658691,0.5232528455222484,1.0,0.29588407278060913
140,7,success,79,19.779265642166138,37.227888613939285,2.0222718715667725,19.702247619628906,0.5292335491798954,1.0,0.25837624073028564
141,7,success,95,23.77136540412903,78.74422511458397,1.4977039098739624,23.755672454833984,0.3016814556275857,1.0,0.628063976764679
142,6,success,47,11.753129482269287,40.57576487958431,0.7300004959106445,11.031310081481934,0.2718694302921776,1.0,0.7060954570770264
143,9,success,36,9.018983364105225,46.89097633957863,12.3587064743042,9.231090545654297,0.1968628351605197,1.0,1.199245810508728
144,7,success,79,19.777550220489502,37.141109585762024,1.9375816583633423,19.702247619628906,0.5304700866336456,1.0,0.25684845447540283
145,6,success,45,11.265791177749634,23.486287966370583,1.468313217163086,11.031310081481934,0.46969151094789374,1.0,0.3585989475250244
146,7,success,82,20.528156280517578,39.26278875768185,1.0507473945617676,20.601032257080078,0.524696103076719,1.0,0.26251575350761414
147,11,success,31,7.752388000488281,42.977321445941925,3.548027276992798,7.264186382293701,0.16902371152727136,1.0,1.2984853982925415
148,11,success,32,7.990901231765747,43.55915507674217,3.548027276992798,7.264186382293701,0.16676600750165413,1.0,1.2762242555618286
149,9,success,31,7.756912708282471,14.776315033435822,12.233739852905273,7.940981388092041,0.5374128373767886,1.0,0.30295518040657043
150,4,success,76,19.0176944732666,34.072881162166595,1.7343717813491821,18.227453231811523,0.534954855888462,1.0,0.23303228616714478
151,7,success,79,19.76197576522827,61.54354931414127,1.9405415058135986,19.702247619628906,0.3201350562194792,1.0,0.5907126069068909
152,4,success,76,19.017767667770386,77.38865703344345,1.7343717813491821,18.227453231811523,0.23553132888628037,1.0,0.8264155387878418
153,1,success,65,16.266112089157104,42.49216866493225,1.9002792835235596,14.693964004516602,0.3458040496917064,1.0,0.4514199495315552
154,1,success,70,17.506993293762207,36.30531563737895,0.7116653323173523,13.197565078735352,0.36351605397275494,1.0,0.3643537759780884
155,4,success,76,19.013912677764893,77.38865703344345,1.7343717813491821,18.227453231811523,0.23553132888628037,1.0,0.8264155387878418
156,5,success,85,21.2776358127594,64.16451270878315,0.7788175344467163,20.113676071166992,0.31347040945288335,1.0,0.5583754777908325
157,11,success,29,7.250584602355957,40.99875310063362,10.891263961791992,7.264186382293701,0.17718066606716965,1.0,1.3410166501998901
158,1,success,68,17.017935752868652,48.56988835905016,0.9519434571266174,15.724407196044922,0.3237480613462219,1.0,0.5252816081047058
159,7,success,85,21.276163339614868,41.69786077737808,1.6990554332733154,21.31060791015625,0.5110719713879825,1.0,0.2782965898513794
160,6,success,54,13.496759414672852,39.70185079003568,1.3936562538146973,11.031310081481934,0.2778537993057633,1.0,0.6202355027198792
161,8,success,82,20.52097201347351,76.22619296610355,0.9482930898666382,18.375354766845703,0.2410635249095662,1.0,0.7257804274559021
162,9,success,37,9.252204418182373,94.16200192272663,6.236468315124512,9.231090545654297,0.09803413645803458,1.0,2.5524988174438477
163,6,collision,6,1.5140790939331055,2.6104171127080917,9.286551475524902,11.031310081481934,0.0,1.0,0.5683953166007996
164,12,success,37,9.255076169967651,15.40791867673397,16.029470443725586,8.375994682312012,0.5436162312408751,1.0,0.26919305324554443
165,1,success,80,20.02146887779236,47.5302589416242,0.7967126369476318,13.197565078735352,0.27766659329469173,1.0,0.44921809434890747
166,1,success,79,19.760220050811768,62.365061676144705,1.2810825109481812,15.503520011901855,0.24859303583166528,1.0,0.6112367510795593
167,11,success,28,7.017621755599976,37.96591383218765,24.328834533691406,7.264186382293701,0.1913344273603417,1.0,1.2735927104949951
168,5,success,85,21.273518800735474,41.52550759911537,0.8292714357376099,20.113676071166992,0.484369180151707,1.0,0.2751304507255554
169,8,success,89,22.279452562332153,67.94229245185852,0.8947253823280334,19.834667205810547,0.29193402945396174,1.0,0.5580459237098694
170,5,success,85,21.275758266448975,65.35196447372437,0.697869062423706,20.113676071166992,0.30777462059696714,1.0,0.5717431902885437
171,6,success,46,11.495482921600342,40.30957370996475,1.5223876237869263,11.031310081481934,0.27366476660989675,1.0,0.7332254648208618
172,5,success,85,21.25744915008545,48.8503447920084,0.9720724821090698,20.113676071166992,0.4117407186541999,1.0,0.3678508996963501
173,5,success,85,21.25736427307129,39.74141454696655,0.697869062423706,20.113676071166992,0.5061137430676146,1.0,0.25523725152015686
174,9,success,39,9.763060808181763,56.601821184158325,10.343302726745605,9.746562957763672,0.17219521834911442,1.0,1.3485406637191772
175,8,success,66,16.514994859695435,30.027657106518745,1.0014113187789917,14.143234252929688,0.4710069188134999,1.0,0.2512151300907135
176,7,success,78,19.51353406906128,87.59862621128559,2.0976781845092773,19.54766082763672,0.22315031266002133,1.0,0.9395597577095032
177,8,success,76,19.017722129821777,77.02380000054836,0.8943151235580444,17.034076690673828,0.22115341869074956,1.0,0.8159777522087097
178,8,success,83,20.776702165603638,99.18630146980286,1.0426281690597534,18.490488052368164,0.18642179190437472,1.0,1.0061414241790771
179,5,success,85,21.274556159973145,74.24753686785698,0.807448148727417,20.113676071166992,0.2709002469262323,1.0,0.6734699010848999
180,12,success,41,10.259258270263672,75.19268728792667,4.585097312927246,8.375995635986328,0.11139375301102214,1.0,1.7964407205581665
181,9,success,33,8.248753309249878,52.230396148138425,10.335402488708496,8.280983924865723,0.15854721647867245,1.0,1.5175080299377441
182,6,success,48,12.031480312347412,53.94046758324839,1.28474760055542,11.031310081481934,0.20450898139614548,1.0,1.0144559144973755
183,1,success,67,16.75789475440979,34.61670526713715,0.9667980074882507,12.787191390991211,0.36939365812871106,1.0,0.3451308012008667
184,12,success,39,9.764689207077026,43.309084221720695,16.632997512817383,8.375994682312012,0.19340041085678789,1.0,1.0280399322509766
185,8,success,84,21.027562856674194,106.05194666981697,1.2828904390335083,18.48238754272461,0.17427674006086688,1.0,1.0718060731887817
186,5,success,85,21.28220772743225,74.18257234990597,0.7667565941810608,20.113676071166992,0.27113748464119536,1.0,0.6752358078956604
187,4,success,76,19.01841139793396,71.0614719837904,1.3117809295654297,18.227453231811523,0.2565026127796695,1.0,0.7360649704933167
188,9,success,36,9.001009464263916,94.12302248179913,6.236468315124512,9.231090545654297,0.09807473561996315,1.0,2.6189675331115723
189,4,success,76,19.00193500518799,56.66753031313419,1.311777949333191,18.227453231811523,0.3216560370831413,1.0,0.5406054854393005
190,12,success,40,10.000011682510376,37.18913296982646,12.233739852905273,8.375995635986328,0.2252269673181739,1.0,0.8202565312385559
191,6,success,44,11.00172233581543,53.44869348406792,1.494766354560852,11.031310081481934,0.20639064048909198,1.0,1.0669803619384766
192,4,success,75,18.766546487808228,75.60057280957699,1.0661929845809937,18.227449417114258,0.2411020014759098,1.0,0.8130969405174255
193,11,success,34,8.497745513916016,49.81386026740074,12.233739852905273,7.264186382293701,0.14582661017033327,1.0,1.3744736909866333
194,12,success,39,9.751074314117432,27.059698402881622,2.832136869430542,8.375994682312012,0.30953762150652947,1.0,0.569534182548523
195,9,success,35,8.758825302124023,58.70655845105648,10.816326141357422,8.80669116973877,0.15001204979646163,1.0,1.6075465679168701
196,11,success,31,7.745474338531494,44.483995005488396,10.335402488708496,7.264186382293701,0.16329887595296808,1.0,1.3373730182647705
197,7,success,85,21.258673429489136,65.60492816567421,1.80494225025177,21.31060791015625,0.3248324250327642,1.0,0.5807951092720032
198,11,success,28,6.988565683364868,40.59001688659191,1.3545160293579102,7.264186382293701,0.17896485243131982,1.0,1.3796343803405762
199,12,success,40,10.006073713302612,43.02389945089817,7.516647815704346,8.375995635986328,0.19468239148210148,1.0,0.9926393628120422
200,7,success,85,21.28026270866394,46.25537297129631,1.6717970371246338,21.31060791015625,0.4607163782547059,1.0,0.33468496799468994
201,6,success,51,12.75879955291748,40.90011533017969,1.2367879152297974,11.031310081481934,0.2697134223810383,1.0,0.677480936050415
202,8,success,83,20.76961064338684,107.46427887678146,1.0430362224578857,18.490488052368164,0.17206171432620282,1.0,1.1067458391189575
203,6,success,52,13.017558336257935,54.58152227840037,1.2520921230316162,11.031310081481934,0.2021070432080523,1.0,0.9686815738677979
204,9,success,29,7.2688915729522705,52.904119685292244,7.516647815704346,7.523119926452637,0.14220291295280965,1.0,1.8018149137496948
205,7,success,78,19.51347589492798,33.70570859313011,1.6323356628417969,19.54766082763672,0.5799510422285238,1.0,0.22893397510051727
206,12,success,40,10.015636444091797,43.02389945089817,7.516647815704346,8.375995635986328,0.19468239148210148,1.0,0.9926393628120422
207,8,success,74,18.529763221740723,105.81228110194206,0.8922473788261414,16.521331787109375,0.1561381308015875,1.0,1.263042688369751
208,11,success,33,8.262876749038696,15.501011282205582,7.516647815704346,7.264186382293701,0.46862661087361696,1.0,0.28858116269111633
209,8,success,83,20.760871171951294,43.50967186689377,1.0430362224578857,18.490488052368164,0.4249742013438961,1.0,0.30686619877815247
210,5,success,85,21.270251274108887,65.41807113587856,0.8480479121208191,20.113676071166992,0.30746360633882464,1.0,0.5642270445823669
211,12,success,40,10.004206895828247,43.90178482234478,16.553668975830078,8.375994682312012,0.19078938854551683,1.0,1.0001214742660522
212,5,success,85,21.266001224517822,50.24778699874878,0.8395811915397644,20.113676071166992,0.4002897893128675,1.0,0.3798868954181671
213,5,success,86,21.527348041534424,40.91628344357014,0.6674833297729492,20.113676071166992,0.49158120871136435,1.0,0.2682453393936157
214,7,success,79,19.770684003829956,88.09412045776844,1.7152570486068726,19.795612335205078,0.22470980165690993,1.0,0.9293208122253418
215,9,success,39,9.750309228897095,51.303359881043434,9.687257766723633,9.746562957763672,0.18997903802719598,1.0,1.1940398216247559
216,1,success,70,17.529864072799683,51.066042583595845,1.092661738395691,12.787191390991211,0.2504049803753325,1.0,0.5822890996932983
217,1,success,66,16.513262033462524,31.97928160429001,1.2054338455200195,15.724407196044922,0.49170607991192333,1.0,0.26813840866088867
218,11,success,33,8.274596929550171,41.65697001040098,9.137182235717773,7.264186382293701,0.1743810550906599,1.0,1.1851696968078613
219,8,success,75,18.77081060409546,104.64479351043701,1.370154857635498,15.833247184753418,0.15130468180602075,1.0,1.2148079872131348
220,11,success,31,7.737608432769775,49.709088921546936,12.233739852905273,7.264186382293701,0.1461339674472481,1.0,1.524450421333313
221,4,success,79,19.761798620224,73.08806106448174,1.1031339168548584,18.227453231811523,0.24939029666870496,1.0,0.7184207439422607
222,8,success,74,18.504761695861816,34.021980598568916,0.892163097858429,16.521331787109375,0.4856075835809606,1.0,0.25380489230155945
223,5,success,85,21.285757541656494,39.466467916965485,0.8164277076721191,20.113676071166992,0.5096396291019676,1.0,0.24179519712924957
