scenario_id,episodes,success_rate,collision_rate,timeout_rate,avg_path_len_success,avg_min_dist_human,mean_SPL,mean_space_compliance,mean_avg_angular_jerk
5,64.0,0.9375,0.0625,0.0,23.974193564093124,0.7336516762152314,0.917567434927006,0.9004841670037569,5.670914726590349
6,77.0,0.948051948051948,0.05194805194805195,0.0,10.809628099151094,1.5827559023708493,0.948051948051948,0.9574724607682349,8.496973833900705
7,59.0,1.0,0.0,0.0,19.849696954282866,1.4089760376235185,0.9998867728558691,0.9919849960153841,5.378346915406265
8,77.0,1.0,0.0,0.0,17.750380694029634,0.7699369331458946,0.9996340628151306,0.9312415884726958,5.952505439737726
9,61.0,0.8524590163934426,0.14754098360655737,0.0,18.751859047150088,0.894507572787707,0.850202103482966,0.9038153027194517,8.953055971873786
12,51.0,0.9803921568627451,0.0196078431372549,0.0,8.222185059909826,15.371667768440995,0.979843200985035,1.0,7.031898395247822
14,52.0,0.9615384615384616,0.038461538461538464,0.0,24.580773339206353,1.1010489552639997,0.9094943025757606,0.9684867168984882,7.107196272527436
15,59.0,0.9661016949152542,0.03389830508474576,0.0,15.06791913961356,0.8940284929033053,0.9394599168661946,0.9265675852143005,17.56154295765092
