scenario_id,episodes,success_rate,collision_rate,timeout_rate,avg_path_len_success,avg_min_dist_human,mean_SPL,mean_space_compliance,mean_avg_jerk
1,332.0,0.927710843373494,0.06927710843373494,0.0030120481927710845,48.46306797417667,1.1420173619885043,0.31474032466647567,1.0,0.5457788701337504
4,347.0,0.8876080691642652,0.11239193083573487,0.0,56.17288890921091,0.8669633564756651,0.3080970088330725,1.0,0.5388933328713051
5,355.0,0.0,0.9774647887323944,0.022535211267605635,,3.6152399805230155,0.0,1.0,1.7302054120568742
6,291.0,0.3711340206185567,0.6288659793814433,0.0,45.536351355810616,1.8526090748121649,0.10213349707679709,1.0,2.1907683587361038
7,311.0,0.8778135048231511,0.12218649517684887,0.0,60.1315874632953,1.8139851729586194,0.3156006687368956,1.0,0.6476976457036959
8,332.0,0.03313253012048193,0.9668674698795181,0.0,76.35939666357908,1.8870908924973155,0.00958055173755361,1.0,4.797467181481511
9,353.0,1.0,0.0,0.0,51.0328861053561,8.439665565409674,0.23919067546632797,1.0,1.2249978262371788
11,350.0,0.6714285714285714,0.32857142857142857,0.0,39.0704715383877,12.988170858451298,0.16393058112908612,1.0,1.7220719390256065
12,329.0,0.9452887537993921,0.0547112462006079,0.0,53.813107761105705,8.865471290962311,0.19609971884250252,1.0,1.3206288397695474
