episode,scenario_id,result,steps,time_s,path_len,min_dist_human,start_to_goal,spl,space_compliance,avg_jerk
569,7,success,83,20.77375864982605,78.43814544379711,2.803175687789917,20.10710906982422,0.25634350424859886,1.0,0.7529504299163818
570,7,success,53,13.250462532043457,53.98138701915741,1.261054515838623,13.362447738647461,0.2475380585146001,1.0,0.8510631322860718
571,11,success,29,7.248639345169067,13.745861753821373,35.03667449951172,7.264186382293701,0.5284635123202985,1.0,0.30658403038978577
572,1,success,65,16.264784336090088,42.40633385817182,0.6923644542694092,14.703051567077637,0.3467182901557126,1.0,0.504625678062439
573,8,collision,16,4.001719236373901,36.23351934866514,1.8916454315185547,17.62896156311035,0.0,1.0,2.550603151321411
574,4,success,80,20.029985666275024,68.1491704049231,0.9179097414016724,18.227449417114258,0.2674639956555877,1.0,0.6640952229499817
575,11,success,30,7.503356695175171,36.922282710671425,23.74341583251953,7.264186382293701,0.19674261310485489,1.0,1.134658694267273
576,11,collision,15,3.755091428756714,39.76453669369221,11.519164085388184,7.264186382293701,0.0,1.0,3.147240400314331
577,4,success,79,19.771323204040527,33.03294458985329,0.6920105218887329,18.227453231811523,0.551796197951134,1.0,0.22149185836315155
578,4,success,75,18.77884006500244,57.85494884848595,0.7885961532592773,18.227453231811523,0.31505434875669297,1.0,0.5669524669647217
579,5,collision,17,4.25514030456543,36.200320929288864,3.2219715118408203,20.113676071166992,0.0,1.0,2.347135305404663
580,12,success,38,9.513633251190186,27.963253811001778,2.832136869430542,8.375995635986328,0.2995358012553926,1.0,0.6172417402267456
581,1,success,78,19.52742290496826,51.17891242366795,1.7925738096237183,16.701305389404297,0.32633177608675973,1.0,0.5147682428359985
582,12,success,36,8.997623205184937,40.954213216900826,7.282146453857422,8.375996589660645,0.20452099873827073,1.0,1.060476541519165
583,12,success,40,9.997362852096558,104.33238384127617,6.236468315124512,8.375995635986328,0.08028183894205819,1.0,2.6473851203918457
584,4,success,78,19.52350378036499,58.74671193957329,0.6654901504516602,18.227453231811523,0.3102718880770763,1.0,0.5655578374862671
585,12,success,36,9.004826784133911,38.62206566333771,12.233739852905273,8.375996589660645,0.21687075628405925,1.0,0.9763491153717041
586,11,success,31,7.768350601196289,39.20901960134506,25.52532386779785,7.264186382293701,0.18526824838141334,1.0,1.1737253665924072
587,1,success,76,19.006694316864014,26.292452901021534,2.3254001140594482,14.545348167419434,0.5532138147085663,1.0,0.23465496301651
588,1,success,63,15.759475946426392,46.25209605693817,1.7574630975723267,15.73806381225586,0.340267039852241,1.0,0.5251709818840027
589,5,collision,21,5.242725849151611,40.78813408315182,3.749397039413452,20.113676071166992,0.0,1.0,2.1028804779052734
590,1,success,65,16.261456966400146,31.72930490261706,1.6106946468353271,11.925389289855957,0.37584779516781475,1.0,0.3748185634613037
591,1,success,90,22.50113868713379,31.651160759977916,1.6966623067855835,16.30730438232422,0.5152197894411629,1.0,0.257089227437973
592,1,success,76,19.02453851699829,37.31627696752548,1.0756970643997192,18.675506591796875,0.5004654298189836,1.0,0.29228436946868896
593,6,success,47,11.758230447769165,40.44064036011696,0.7091190218925476,11.031310081481934,0.2727778290168012,1.0,0.7042921185493469
594,7,success,73,18.274519443511963,87.20843237638474,1.5157781839370728,18.141342163085938,0.20802279858430814,1.0,1.0003615617752075
595,9,success,43,10.758312940597534,20.69507597386837,12.233739852905273,10.941195487976074,0.528685930015019,1.0,0.28382864594459534
596,11,success,31,7.770131826400757,42.316761553287506,8.83902359008789,7.264186382293701,0.17166215267078633,1.0,1.2708044052124023
597,4,success,79,19.76905655860901,77.524179443717,0.7978711724281311,18.227453231811523,0.23511958930238996,1.0,0.7935444712638855
598,5,collision,20,4.991772174835205,39.03788244724274,3.7087693214416504,20.113676071166992,0.0,1.0,2.1035945415496826
599,8,collision,16,4.00746750831604,6.550573572516441,1.19155752658844,16.235342025756836,0.0,1.0,0.2826240062713623
600,4,success,73,18.26626467704773,61.611495926976204,0.7550722360610962,18.227453231811523,0.2958450035593235,1.0,0.6334522366523743
601,4,success,75,18.771467208862305,48.85334225266706,0.8055717349052429,18.227453231811523,0.37310555207338814,1.0,0.43617817759513855
602,5,collision,23,5.748552083969116,66.43697313964367,4.006547451019287,20.113676071166992,0.0,1.0,3.1248226165771484
603,12,success,40,10.004607915878296,16.946486189961433,16.283828735351562,8.375995635986328,0.4942614971679501,1.0,0.2885122001171112
604,8,collision,13,3.247220039367676,68.04720622301102,3.051450252532959,18.666423797607422,0.0,1.0,6.532080173492432
605,4,success,80,20.006699562072754,53.306187868118286,0.6433528661727905,18.227449417114258,0.34193871567424255,1.0,0.4743673503398895
606,6,collision,38,9.492636442184448,39.201373144984245,1.680962085723877,11.031310081481934,0.0,1.0,0.8904468417167664
607,8,collision,13,3.245340585708618,95.87916111946106,2.6930840015411377,14.231019973754883,0.0,1.0,9.328950881958008
608,11,success,30,7.515821695327759,13.895692229270935,6.271360397338867,7.264186382293701,0.5227653478818328,1.0,0.2935592532157898
609,7,collision,53,13.258758306503296,73.67221875488758,2.4611661434173584,25.482227325439453,0.0,1.0,1.241746187210083
610,12,success,41,10.25418996810913,67.56003224849701,11.293801307678223,8.375995635986328,0.12397856183931391,1.0,1.5977863073349
611,12,success,36,9.011377573013306,41.67811831086874,7.516647815704346,8.375994682312012,0.20096863826330028,1.0,1.0688496828079224
612,11,success,28,7.011443614959717,44.731823682785034,10.397602081298828,7.264186382293701,0.16239414770583813,1.0,1.5376068353652954
613,4,success,74,18.521419286727905,62.68970073759556,1.0226805210113525,18.227453231811523,0.2907567434100122,1.0,0.6387248635292053
614,6,collision,41,10.250155925750732,59.432187989354134,0.8145728707313538,11.031310081481934,0.0,1.0,1.367871880531311
615,8,collision,14,3.5125627517700195,66.68243619799614,2.026723623275757,14.828635215759277,0.0,1.0,5.782167434692383
616,11,success,31,7.758566856384277,39.60602779686451,5.681135177612305,7.264186382293701,0.18341113174870782,1.0,1.2141436338424683
617,4,success,77,19.26934242248535,56.69002701342106,1.1331254243850708,18.227453231811523,0.3215283920661437,1.0,0.5353478789329529
618,4,success,78,19.515025854110718,52.67439979314804,1.1966760158538818,18.227453231811523,0.3460400745597594,1.0,0.4745057225227356
619,6,collision,8,2.0075623989105225,7.546227738261223,9.609945297241211,11.031310081481934,0.0,1.0,1.2582461833953857
620,1,success,63,15.761719226837158,46.4104298055172,1.6489980220794678,15.73806381225586,0.33910618535976034,1.0,0.5436987280845642
621,5,collision,14,3.4867706298828125,39.325753793120384,3.380819797515869,20.113676071166992,0.0,1.0,3.287917375564575
622,6,collision,40,10.014347553253174,53.71942349150777,0.8229607939720154,11.031310081481934,0.0,1.0,1.2491345405578613
623,12,success,42,10.49826169013977,43.05522945523262,17.692277908325195,8.375995635986328,0.1945407269213466,1.0,0.9498547315597534
624,5,collision,17,4.260016441345215,50.93431417644024,3.0485236644744873,20.113676071166992,0.0,1.0,3.4765422344207764
625,7,success,81,20.266958713531494,64.92818477749825,0.7302588820457458,20.181312561035156,0.3108251467401144,1.0,0.606013834476471
626,5,collision,14,3.504729986190796,39.046270444989204,3.425401210784912,20.113676071166992,0.0,1.0,3.2602007389068604
627,9,success,48,12.012775897979736,28.279221206903458,2.832136869430542,11.579873085021973,0.4094834507746317,1.0,0.3963216245174408
628,7,success,82,20.52162456512451,62.834865272045135,2.761239767074585,20.10710906982422,0.31999923900162724,1.0,0.5702375173568726
629,6,collision,38,9.5091073513031,51.13212949037552,0.6759915351867676,11.031310081481934,0.0,1.0,1.2279173135757446
630,9,success,41,10.256484031677246,52.66714581847191,8.72095775604248,10.26976490020752,0.1949937620619193,1.0,1.1483913660049438
631,4,collision,74,18.52683687210083,67.08322557038628,0.6217692494392395,18.227449417114258,0.0,1.0,0.7278012633323669
632,6,collision,37,9.272085189819336,36.598927080631256,0.8659894466400146,11.031310081481934,0.0,1.0,0.8353806138038635
633,5,collision,17,4.246042251586914,7.12911431491375,3.3906168937683105,20.113676071166992,0.0,1.0,0.33411386609077454
634,9,success,47,11.75108289718628,56.24967482686043,12.419069290161133,11.754596710205078,0.2089718162173625,1.0,1.0499948263168335
635,11,success,28,7.002685070037842,37.49887631833553,22.742963790893555,7.264186382293701,0.19371744157415693,1.0,1.2612195014953613
636,7,collision,36,8.996118307113647,38.429502844810486,4.294960021972656,20.10710906982422,0.0,1.0,0.9290620684623718
637,4,collision,58,14.51690936088562,66.3584112226963,1.080920934677124,18.227449417114258,0.0,1.0,1.0020067691802979
638,8,collision,12,3.0102052688598633,38.53619350492954,3.3715920448303223,20.410850524902344,0.0,1.0,4.028362274169922
639,8,collision,16,3.9936323165893555,95.93157015740871,1.5436937808990479,20.2871150970459,0.0,1.0,7.147552490234375
640,8,collision,15,3.746556043624878,66.67024065554142,1.8126394748687744,13.878716468811035,0.0,1.0,5.32200288772583
641,12,success,41,10.250903606414795,69.99011595547199,10.92909049987793,8.375995635986328,0.11967397855598885,1.0,1.6856422424316406
642,11,success,32,7.999528884887695,33.79682892560959,2.832136869430542,7.264186382293701,0.2149369219900171,1.0,0.9354799389839172
643,1,success,68,17.02098822593689,37.54368740771315,0.8676763772964478,14.104119300842285,0.37567219084464964,1.0,0.4560379087924957
644,9,success,34,8.498051166534424,25.151691511273384,2.832136869430542,8.688149452209473,0.3454300259811674,1.0,0.5719812512397766
645,8,collision,17,4.244381427764893,6.125010654330254,1.3427636623382568,14.256270408630371,0.0,1.0,0.28329524397850037
646,5,collision,29,7.247923851013184,15.770428776741028,4.213931560516357,20.113676071166992,0.0,1.0,0.3930087387561798
647,1,success,69,17.259326934814453,59.36002852022648,1.063146710395813,16.484128952026367,0.2776974567390837,1.0,0.6666972041130066
648,9,success,34,8.50533127784729,52.64320953190327,11.293801307678223,8.742768287658691,0.16607589782990584,1.0,1.4458249807357788
649,9,success,30,7.504748344421387,74.59455807507038,1.2500858306884766,7.573425769805908,0.10152785893823747,1.0,2.5188984870910645
650,7,collision,38,9.499243974685669,16.41781398653984,3.7168967723846436,22.10885238647461,0.0,1.0,0.23857399821281433
651,1,success,70,17.514329433441162,31.8908519220131,2.019385576248169,13.72928524017334,0.43050857574289236,1.0,0.31108126044273376
652,11,success,31,7.757832288742065,38.871667206287384,5.4279069900512695,7.264186382293701,0.1868761209480292,1.0,1.1497061252593994
653,9,success,49,12.263608932495117,94.42368833720684,6.236468315124512,12.295858383178711,0.13022006023814295,1.0,1.8148887157440186
654,7,success,93,23.271069049835205,37.34204165637493,2.3294360637664795,23.101646423339844,0.6186497952073275,1.0,0.17186924815177917
655,11,success,30,7.495624303817749,49.99192149937153,12.233739852905273,7.264186382293701,0.14530720493280144,1.0,1.645219326019287
656,4,success,77,19.277215719223022,34.58282148838043,1.3744090795516968,18.227453231811523,0.5270666893947855,1.0,0.24626752734184265
657,5,collision,29,7.259230375289917,40.634437292814255,2.832136869430542,20.113676071166992,0.0,1.0,1.3412129878997803
658,9,success,48,12.01643967628479,28.38551291823387,2.832136869430542,11.754596710205078,0.41410548909455613,1.0,0.3929296135902405
659,11,success,33,8.268512725830078,69.4821278899908,6.236468315124512,7.264186382293701,0.10454755205244855,1.0,2.104170560836792
660,8,collision,14,3.5122039318084717,39.22996096313,1.8922233581542969,13.878716468811035,0.0,1.0,3.3018593788146973
661,1,success,68,17.01365828514099,43.87188702721278,1.67644202709198,13.72928524017334,0.31294038552883224,1.0,0.5530970692634583
662,5,collision,23,5.769657135009766,34.32492190320045,2.832136869430542,20.113676071166992,0.0,1.0,1.531975507736206
663,6,success,45,11.278502225875854,62.77543520927429,1.5094242095947266,11.031310081481934,0.1757265408787193,1.0,1.2737184762954712
664,1,collision,93,23.267426252365112,30.923269325711317,0.8293594717979431,15.81695556640625,0.0,1.0,0.23904721438884735
665,6,collision,9,2.245492696762085,50.920384734869,6.010956764221191,11.031310081481934,0.0,1.0,8.187026977539062
666,11,collision,16,4.00760817527771,30.964128389954567,24.282331466674805,7.264186382293701,0.0,1.0,2.2368297576904297
667,6,success,45,11.259247779846191,62.4289144128561,0.6982920169830322,11.031310081481934,0.17670193667840292,1.0,1.2653491497039795
668,11,collision,17,4.2632060050964355,31.130462035536766,25.305742263793945,7.264186382293701,0.0,1.0,2.1278469562530518
669,6,collision,39,9.767940521240234,22.8359557390213,0.8963301181793213,11.031310081481934,0.0,1.0,0.4259968101978302
670,9,success,29,7.264782428741455,44.05391462147236,12.271746635437012,7.412407398223877,0.16825763299162041,1.0,1.4464651346206665
671,12,success,41,10.256110668182373,36.00929056107998,12.233739852905273,8.375995635986328,0.23260651641494373,1.0,0.7655497193336487
672,6,success,47,11.754120588302612,53.071448239933034,0.6600264310836792,11.031310081481934,0.20785771723451,1.0,1.0070353746414185
673,8,collision,14,3.499201774597168,84.61393192410469,2.026723623275757,14.828635215759277,0.0,1.0,7.419726371765137
674,1,success,75,18.775840759277344,58.83901769915974,1.146507978439331,14.9473295211792,0.2540377135050753,1.0,0.6699180006980896
675,11,success,33,8.266135931015015,49.93639490008354,12.233739852905273,7.264186382293701,0.14546877877004188,1.0,1.4346015453338623
676,4,success,76,19.016468286514282,59.76667156815529,1.1316728591918945,18.227449417114258,0.3049768196699472,1.0,0.5837584733963013
677,1,success,79,19.769073009490967,44.456374645233154,1.9939006567001343,17.077869415283203,0.38414894492784246,1.0,0.3584223687648773
678,5,collision,26,6.503925800323486,40.97352555394173,3.814133882522583,20.113676071166992,0.0,1.0,1.543054223060608
679,9,success,29,7.255816698074341,76.92620681226254,6.030891418457031,7.576257705688477,0.09848734286584858,1.0,2.704030752182007
680,7,success,85,21.278015851974487,63.73241038620472,2.1038193702697754,20.952110290527344,0.3287512611489516,1.0,0.547125518321991
681,4,success,80,20.004352807998657,30.364105731248856,0.7678974270820618,18.227449417114258,0.600295940820536,1.0,0.17712964117527008
682,1,success,52,13.016717195510864,56.6830076854676,0.7515053749084473,11.579758644104004,0.20428977072564242,1.0,1.016891598701477
683,5,collision,14,3.4953718185424805,5.8212293880060315,3.5989670753479004,20.113676071166992,0.0,1.0,0.30226585268974304
684,9,success,32,7.995191335678101,25.92263761162758,2.832136869430542,8.260079383850098,0.3186434770875725,1.0,0.64272540807724
685,6,success,48,12.008333206176758,39.79606268132784,2.071136713027954,11.031310081481934,0.27719601735017324,1.0,0.6839598417282104
686,9,success,34,8.514614343643188,76.77484279870987,5.423466205596924,8.742768287658691,0.11387543066132602,1.0,2.225961208343506
687,1,success,77,19.255531549453735,45.76586522292928,0.9008600115776062,14.596951484680176,0.31894844363975705,1.0,0.46625447273254395
688,9,success,47,11.75665020942688,28.346456184983253,2.832136869430542,11.90954303741455,0.42014222023717096,1.0,0.41426751017570496
689,8,collision,48,12.005370378494263,37.494495540857315,0.6824869513511658,19.33389663696289,0.0,1.0,0.5956834554672241
690,12,success,37,9.237372636795044,65.58952352404594,11.295445442199707,8.375995635986328,0.12770325481805922,1.0,1.7519257068634033
691,5,collision,17,4.251280307769775,7.603552221786231,3.3975677490234375,20.113676071166992,0.0,1.0,0.41021400690078735
692,7,collision,52,13.02086853981018,84.75127044320107,2.552748441696167,25.301219940185547,0.0,1.0,1.4875060319900513
693,12,success,38,9.489991664886475,29.2735595703125,2.832136869430542,8.375994682312012,0.2861283289513738,1.0,0.6606138944625854
694,12,success,40,10.000249862670898,37.37558542191982,12.233739852905273,8.375995635986328,0.22410339641326452,1.0,0.82923424243927
695,12,success,40,9.9882972240448,16.756029471755028,14.79981803894043,8.375995635986328,0.4998795000990784,1.0,0.2837216854095459
696,4,success,80,20.004843711853027,55.77427618205547,0.9153239130973816,18.227449417114258,0.32680745793306526,1.0,0.5065353512763977
697,5,collision,20,4.994199275970459,35.439256340265274,3.676149368286133,20.113676071166992,0.0,1.0,1.9163055419921875
698,12,collision,1,0.2483680248260498,55.419132232666016,9.053689002990723,8.375995635986328,0.0,1.0,
699,9,success,35,8.74525237083435,75.69746607542038,2.9997003078460693,8.996208190917969,0.11884424482524542,1.0,2.125868558883667
700,4,success,75,18.774333000183105,48.74261911213398,0.8119919300079346,18.227453231811523,0.37395309410597477,1.0,0.4381522834300995
701,1,success,69,17.280948638916016,32.8998564183712,0.8811179995536804,17.095712661743164,0.5196287924283146,1.0,0.28195151686668396
702,6,collision,25,6.261023283004761,61.74837605655193,0.7241238355636597,11.031310081481934,0.0,1.0,2.56075382232666
703,7,success,92,23.01653504371643,47.113550052046776,2.2355527877807617,23.101646423339844,0.49033975146893494,1.0,0.2933172285556793
704,9,success,52,13.021614074707031,52.19203232228756,10.30748462677002,12.835016250610352,0.24591907384164874,1.0,0.8217432498931885
705,5,collision,26,6.521455526351929,34.41278964281082,2.9855823516845703,20.113676071166992,0.0,1.0,1.2578058242797852
706,7,collision,33,8.27198576927185,43.93787841498852,5.629364967346191,22.482595443725586,0.0,1.0,1.233445405960083
707,7,success,76,19.02694082260132,43.440519228577614,1.0268654823303223,18.923547744750977,0.43561974121851665,1.0,0.3745393753051758
708,1,success,70,17.516351222991943,33.6745323637042,1.4812644720077515,14.5289306640625,0.4314515939565765,1.0,0.34081515669822693
709,4,success,75,18.7697811126709,55.90695185959339,0.8225205540657043,18.227453231811523,0.32603196249347605,1.0,0.5409268736839294
710,1,success,65,16.241262435913086,39.62913561148889,0.8101229667663574,11.347249031066895,0.28633602161580357,1.0,0.5328500270843506
711,4,collision,68,17.004711389541626,27.31819638609886,0.975526750087738,18.227453231811523,0.0,1.0,0.20617780089378357
712,11,success,29,7.265258073806763,14.176685094833374,35.3017578125,7.264186382293701,0.5124037342792568,1.0,0.3263607323169708
713,11,success,33,8.272914409637451,14.283240497112274,7.516647815704346,7.264186382293701,0.5085811153121971,1.0,0.2789182662963867
714,9,success,30,7.502935886383057,53.36576138436794,6.183644771575928,7.808024883270264,0.1463115053682606,1.0,1.7400728464126587
715,7,success,83,20.77930974960327,67.09298193454742,1.3239930868148804,20.908937454223633,0.31164120078343444,1.0,0.5979641675949097
716,6,success,45,11.263361930847168,40.43104122579098,1.5971901416778564,11.031310081481934,0.2728425919054753,1.0,0.7444673180580139
717,9,success,36,9.024514198303223,25.639881134033203,2.832136869430542,9.185843467712402,0.35826388662619557,1.0,0.5381940007209778
718,1,success,61,15.26974892616272,40.4622967094183,1.5077977180480957,14.677752494812012,0.36275134355869404,1.0,0.4883282780647278
719,7,success,87,21.773062229156494,42.24361249804497,1.9463305473327637,21.229923248291016,0.5025593691655403,1.0,0.2768090069293976
720,7,collision,42,10.504828453063965,15.349008932709694,1.2654519081115723,24.185028076171875,0.0,1.0,0.1647278517484665
721,1,success,81,20.274620532989502,48.91809102892876,2.1983017921447754,17.077869415283203,0.3491115261465097,1.0,0.3926691710948944
722,11,collision,13,3.2375824451446533,47.12389585375786,12.233739852905273,7.264186382293701,0.0,1.0,4.4292097091674805
723,8,collision,16,4.002327919006348,6.872688740491867,0.9771184325218201,20.2871150970459,0.0,1.0,0.28767839074134827
724,11,success,31,7.770394563674927,35.95570358633995,2.832136869430542,7.264186382293701,0.2020315459785207,1.0,1.052162528038025
725,4,success,77,19.271639347076416,61.17116895318031,0.8402191996574402,18.227449417114258,0.2979745152665847,1.0,0.602681577205658
726,5,collision,15,3.757932424545288,6.812297761440277,3.1298863887786865,20.113676071166992,0.0,1.0,0.31980228424072266
727,6,success,45,11.286501169204712,49.88531360030174,1.6058076620101929,11.031310081481934,0.22113342154904703,1.0,0.9661093950271606
728,11,collision,13,3.270214319229126,26.78685423731804,2.832136869430542,7.264186382293701,0.0,1.0,2.382434368133545
729,12,success,41,10.258624792098999,42.83258472383022,6.271360397338867,8.375995635986328,0.195551953961963,1.0,0.9515817761421204
730,5,collision,19,4.748785495758057,66.66592808067799,3.4032864570617676,20.113676071166992,0.0,1.0,3.9045629501342773
731,7,collision,53,13.255931615829468,49.41030566394329,2.4611661434173584,25.482227325439453,0.0,1.0,0.7589940428733826
732,9,success,47,11.771165132522583,51.18421609699726,12.229736328125,11.90954303741455,0.2326799928877533,1.0,0.935060441493988
733,5,collision,29,7.249278545379639,34.29626376926899,2.9855823516845703,20.113676071166992,0.0,1.0,1.0872843265533447
734,6,collision,40,10.008936882019043,60.099262326955795,0.7229085564613342,11.031310081481934,0.0,1.0,1.3959362506866455
735,5,collision,18,4.5068488121032715,7.623067444208573,3.119337558746338,20.113676071166992,0.0,1.0,0.33576834201812744
736,5,collision,27,6.764525651931763,43.99333253502846,4.076128005981445,20.113676071166992,0.0,1.0,1.646588683128357
737,1,success,83,20.780009508132935,47.2216060385108,0.971581220626831,18.25200843811035,0.38651816338532047,1.0,0.3753511309623718
738,8,collision,15,3.7449395656585693,6.491028159856796,1.8292006254196167,18.18883514404297,0.0,1.0,0.29528412222862244
739,12,success,40,10.00093126296997,11.968907058238983,18.086219787597656,8.375996589660645,0.699812986173612,1.0,0.16421252489089966
740,11,success,31,7.746921062469482,69.79471473395824,6.236468315124512,7.264186382293701,0.10407931904275483,1.0,2.28263783454895
741,1,success,57,14.275051832199097,39.54598147809884,1.357369065284729,13.908921241760254,0.35171516098198813,1.0,0.5217234492301941
742,5,collision,17,4.2388505935668945,7.578221559524536,3.2738263607025146,20.113676071166992,0.0,1.0,0.30044057965278625
743,1,success,66,16.51657795906067,41.61225799892054,1.490005612373352,11.925389289855957,0.28658356607721963,1.0,0.5246401429176331
744,1,success,63,15.76779818534851,27.414505453215952,0.7563261985778809,11.579758644104004,0.4223953141837764,1.0,0.33790814876556396
745,8,collision,14,3.4982423782348633,43.575908228755,1.7923647165298462,14.629359245300293,0.0,1.0,3.692326307296753
746,12,success,40,10.013432741165161,43.40023862704402,7.516647815704346,8.375995635986328,0.19299423000791954,1.0,1.0140818357467651
747,7,success,93,23.25911259651184,78.59571698307991,2.177280902862549,23.101646423339844,0.29393009326848135,1.0,0.6431832909584045
748,5,collision,33,8.242962121963501,40.8815896473825,4.132052898406982,20.113676071166992,0.0,1.0,1.1916778087615967
749,5,collision,17,4.237379789352417,36.49510908126831,3.25030255317688,20.113676071166992,0.0,1.0,2.3696236610412598
750,8,collision,16,4.002912759780884,68.07327231764793,1.350735068321228,13.762860298156738,0.0,1.0,5.045387268066406
751,9,success,32,8.016963005065918,74.27840350568295,1.3421145677566528,8.275556564331055,0.11141268758822882,1.0,2.31246280670166
752,6,collision,37,9.252238988876343,59.1534249484539,1.0156670808792114,11.031310081481934,0.0,1.0,1.5140522718429565
753,8,collision,13,3.2478301525115967,84.39166383445263,2.832136869430542,18.190135955810547,0.0,1.0,8.174234390258789
754,7,success,80,20.02568483352661,62.35246378183365,1.9501010179519653,19.793888092041016,0.3174515791596988,1.0,0.5673888325691223
755,5,collision,13,3.2611331939697266,67.10538505017757,3.648188829421997,20.113676071166992,0.0,1.0,6.430578708648682
756,5,collision,33,8.261666536331177,44.39901512861252,2.832136869430542,20.113676071166992,0.0,1.0,1.252078890800476
757,6,success,45,11.271146535873413,37.59220938384533,0.6597414612770081,11.031310081481934,0.29344670776978776,1.0,0.6678311228752136
758,11,success,33,8.252465009689331,39.27628576755524,1.2654519081115723,7.264186382293701,0.18495095043570517,1.0,1.098127007484436
759,12,success,38,9.498204231262207,74.95745515823364,3.1587934494018555,8.375995635986328,0.11174332984363962,1.0,1.9655519723892212
760,5,collision,29,7.245016813278198,67.09479862451553,3.887648105621338,20.113676071166992,0.0,1.0,2.34271502494812
761,6,collision,40,10.01059365272522,38.3927620947361,1.0149964094161987,11.031310081481934,0.0,1.0,0.8225488662719727
762,8,collision,13,3.2562897205352783,39.13675279915333,2.8945534229278564,20.011167526245117,0.0,1.0,3.6583800315856934
763,12,success,41,10.263827562332153,26.208129450678825,2.832136869430542,8.375995635986328,0.31959532448697436,1.0,0.5281988382339478
764,12,success,37,9.268345355987549,75.74302917718887,5.5199875831604,8.375995635986328,0.11058437623866359,1.0,2.0407845973968506
765,4,success,76,19.018027544021606,50.06320659816265,0.7454685568809509,18.227453231811523,0.36408880833615004,1.0,0.4620615243911743
766,7,success,75,18.754416942596436,76.47026516497135,1.9979270696640015,18.558076858520508,0.2426835688157308,1.0,0.8235002160072327
767,5,collision,20,4.999052047729492,39.467047333717346,3.654813051223755,20.113676071166992,0.0,1.0,2.054694652557373
768,6,collision,39,9.765204429626465,54.47515282034874,0.7343142628669739,11.031310081481934,0.0,1.0,1.2869560718536377
769,1,success,60,15.017173767089844,83.72898170351982,1.440131425857544,14.677752494812012,0.17530074051043887,1.0,1.2420951128005981
770,11,success,31,7.759329319000244,36.09548747166991,25.947826385498047,7.264186382293701,0.20124915581193098,1.0,1.0598037242889404
771,4,success,75,18.778766870498657,32.82843840122223,0.7190664410591125,18.227453231811523,0.5552336364294715,1.0,0.21862925589084625
772,9,success,41,10.28258728981018,52.71835954487324,12.364221572875977,10.246548652648926,0.19436395102406753,1.0,1.1449042558670044
773,1,collision,89,22.287376165390015,32.09079556700817,0.6628208160400391,15.81695556640625,0.0,1.0,0.2787405550479889
774,6,collision,37,9.256819486618042,33.35528767108917,0.8999869227409363,11.031310081481934,0.0,1.0,0.7497630715370178
775,8,collision,15,3.753251552581787,96.0315584987402,1.8398298025131226,20.508420944213867,0.0,1.0,7.747726917266846
776,6,collision,41,10.26151990890503,23.873311484232545,1.06269109249115,11.031310081481934,0.0,1.0,0.43354862928390503
777,9,success,33,8.270206212997437,24.474247436970472,2.832136869430542,7.949041843414307,0.3247920845732151,1.0,0.6114546656608582
778,7,success,93,23.2866792678833,78.63669814169407,2.253988742828369,23.101646423339844,0.293776912933366,1.0,0.6368922591209412
779,12,success,38,9.526894569396973,74.4421368688345,10.433982849121094,8.375995635986328,0.112516861931901,1.0,1.935097575187683
780,4,collision,55,13.766906023025513,29.75165030360222,0.7855681777000427,18.227453231811523,0.0,1.0,0.3413216471672058
781,1,success,93,23.268251419067383,49.89228535311668,0.7246059775352478,18.767620086669922,0.37616276652473574,1.0,0.3640230894088745
782,1,success,66,16.48860740661621,80.27957686072932,0.8034704923629761,13.066465377807617,0.1627620110713288,1.0,1.1580594778060913
783,7,success,95,23.77819061279297,68.99390833079815,1.937037706375122,23.327857971191406,0.3381147486143802,1.0,0.5117077231407166
784,8,collision,15,3.7442355155944824,83.0042075663805,1.7713229656219482,20.508420944213867,0.0,1.0,6.6799702644348145
785,1,success,80,20.015289306640625,47.58930303060333,1.302687644958496,16.67842674255371,0.35046587532135715,1.0,0.4137451648712158
786,7,success,80,20.032853364944458,32.040502086281776,0.9832514524459839,19.871051788330078,0.6201854057973055,1.0,0.18070818483829498
787,1,success,50,12.534084558486938,80.6279212469235,1.0479403734207153,11.579758644104004,0.1436197097112416,1.0,1.5395234823226929
788,8,collision,17,4.260075330734253,42.50225907564163,0.743704617023468,18.139602661132812,0.0,1.0,2.7810757160186768
789,11,collision,18,4.492388010025024,6.4236564547536545,5.726598262786865,7.264186382293701,0.0,1.0,0.4455375671386719
790,8,collision,15,3.753114700317383,38.55757502373308,1.7984036207199097,14.356488227844238,0.0,1.0,2.9715919494628906
791,11,success,33,8.248975038528442,42.36391371488571,10.92909049987793,7.264186382293701,0.17147108813370168,1.0,1.1866989135742188
792,7,success,75,18.769147396087646,76.42790688574314,1.9293534755706787,18.558076858520508,0.24281807018821197,1.0,0.8189672231674194
793,11,collision,19,4.740996599197388,48.476234926245525,12.233739852905273,7.264186382293701,0.0,1.0,2.977022886276245
794,11,success,31,7.737491607666016,38.8381724357605,5.4279069900512695,7.264186382293701,0.1870372864302223,1.0,1.1483538150787354
795,7,collision,41,10.252399206161499,39.91846710443497,5.203188896179199,22.75336265563965,0.0,1.0,0.8165603876113892
796,1,success,63,15.783910751342773,43.71352618932724,1.6801972389221191,15.931112289428711,0.36444354135215773,1.0,0.4910958707332611
797,12,success,36,9.006868362426758,42.597867734381,18.169055938720703,8.375996589660645,0.19662948018640677,1.0,1.1080750226974487
