episode,scenario_id,result,steps,time_s,path_len,min_dist_human,start_to_goal,spl,space_compliance,avg_angular_jerk
114,5,success,91,22.78418755531311,22.098171398043633,0.6806381940841675,21.71263313293457,0.9825533860623783,0.8571428571428571,7.526314413949345
115,7,success,93,23.270867347717285,22.878035247325897,1.4682140350341797,22.999305725097656,1.0,1.0,5.971938384758247
116,5,success,90,22.546108961105347,21.935732528567314,0.675069272518158,21.64211654663086,0.9866147172630741,0.8888888888888888,5.451204776763916
117,6,success,44,11.027592420578003,10.820547088980675,1.3866292238235474,11.030163764953613,1.0,1.0,6.445087432861328
118,7,success,75,18.778302669525146,18.481268912553787,1.056348204612732,18.6451416015625,1.0,1.0,5.230440296538888
119,6,success,45,11.258121252059937,10.915234446525574,1.309149146080017,11.030163764953613,1.0,1.0,7.1534883366074675
120,9,success,86,21.535338878631592,20.8370458483696,0.4898374378681183,20.786895751953125,0.997593224261183,0.8604651162790697,8.951638880230131
121,5,success,108,27.04055118560791,25.35108634456992,0.8852440118789673,24.92203140258789,0.9830754810207992,0.9259259259259259,5.560151693955907
122,15,success,50,12.502427339553833,12.314483508467674,0.7548561692237854,12.591035842895508,1.0,0.78,26.24780285358429
123,12,success,33,8.276514053344727,8.124352663755417,15.410317420959473,8.375995635986328,1.0,1.0,9.947963068562169
124,5,success,95,23.77903914451599,23.108242765069008,0.6999938488006592,22.69596290588379,0.9821587533341812,0.9052631578947369,5.993889941964098
125,9,success,73,18.283281803131104,15.917595272851031,0.7365373373031616,15.931330680847168,1.0,0.8082191780821918,12.41324929788079
126,8,success,73,18.28366446495056,17.945215672254562,0.6921634674072266,17.900402069091797,0.9975027548299655,0.9452054794520548,5.161871842935052
127,7,success,65,16.294132471084595,15.949538141489029,0.7127034068107605,16.13308334350586,1.0,0.9384615384615385,4.39077439383855
128,5,collision,77,19.277316093444824,18.358865529298782,0.8328917026519775,23.682876586914062,0.0,0.935064935064935,4.730653572082519
129,5,success,97,24.298121690750122,23.413917139172554,0.696304440498352,22.73203468322754,0.9708770449689431,0.9072164948453608,6.209489240144428
130,5,success,96,24.049060106277466,23.202870070934296,0.6675118803977966,22.722152709960938,0.9792819871203976,0.875,5.4396523922047715
131,15,success,70,17.54899787902832,17.03416658192873,0.9693652987480164,16.422216415405273,0.9640751331401992,0.9714285714285714,15.551344492856193
132,7,success,68,17.04829239845276,16.546815417706966,0.6960785388946533,16.651390075683594,1.0,0.9558823529411765,5.659084320068359
133,12,success,34,8.50269627571106,8.370794668793678,16.268278121948242,8.375995635986328,1.0,1.0,9.338213473558426
134,7,success,80,20.044945001602173,19.699888676404953,1.1410109996795654,19.752239227294922,1.0,1.0,5.2028494003491526
135,12,success,34,8.523607730865479,8.369464695453644,15.992765426635742,8.375994682312012,1.0,1.0,11.296483725309372
136,5,success,99,24.789165019989014,23.796679809689522,0.6708613634109497,23.121328353881836,0.9716199292838871,0.9292929292929293,5.240074737784789
137,15,success,77,19.295751094818115,18.37677515298128,0.7017964720726013,18.02393913269043,0.9807998945759746,0.8701298701298701,18.623178952534992
138,12,success,33,8.273307085037231,8.123859032988548,17.576528549194336,8.375994682312012,1.0,1.0,5.525156636391917
139,6,success,46,11.505548477172852,10.802699273452163,0.8681578636169434,11.030163764953613,1.0,0.9347826086956522,11.868701414628463
140,6,success,44,11.019384145736694,10.819411486387253,1.5310063362121582,11.030163764953613,1.0,1.0,7.812925520397368
141,9,success,98,24.54976487159729,20.803223570343107,0.8579633235931396,20.82262420654297,1.0,0.9183673469387755,8.959310094515482
142,5,success,103,25.796637296676636,24.677374377846718,0.7800582051277161,24.26630973815918,0.98334244829318,0.941747572815534,6.191498482581412
143,7,success,72,18.045676946640015,17.734831869602203,1.0367650985717773,17.8288631439209,1.0,1.0,5.278199563707624
144,15,success,51,12.766118288040161,12.551524341106415,0.6807375550270081,12.137735366821289,0.9670327712364019,0.8823529411764706,16.764802056915904
145,15,success,70,17.52099347114563,17.137411519885063,0.7200872302055359,16.2708683013916,0.9494355832274912,0.8714285714285714,17.894924388212317
146,12,success,34,8.503385066986084,8.369012355804443,14.152403831481934,8.375995635986328,1.0,1.0,5.437513887882233
147,9,success,79,19.784536123275757,19.284735545516014,1.1758242845535278,19.32976722717285,1.0,1.0,8.884942562549146
148,6,success,44,11.031126022338867,10.816031366586685,2.1286590099334717,11.030163764953613,1.0,1.0,6.8500111897786455
149,7,success,87,21.79806876182556,21.390675470232964,1.4449998140335083,21.55001449584961,1.0,1.0,4.1750329298131605
150,15,success,65,16.27985644340515,15.715542443096638,0.9714744091033936,15.38546085357666,0.9789964876672156,0.9692307692307692,19.024954508221338
151,6,success,48,12.024820804595947,10.751544510945678,0.7651153802871704,11.030163764953613,1.0,0.9166666666666666,11.978048117264457
152,9,success,83,20.805673837661743,20.344642028212547,1.2109200954437256,20.400482177734375,1.0,1.0,8.557115719642168
153,14,success,104,26.05975651741028,24.758923903107643,2.3163247108459473,23.221538543701172,0.9379058086117585,1.0,5.759861721712
154,14,success,105,26.311747312545776,25.215946152806282,0.7438690662384033,23.221542358398438,0.920907041031816,0.9523809523809523,8.416190971448584
155,8,success,73,18.283130884170532,17.90431782603264,0.8835188746452332,17.900402069091797,0.9997812953847843,0.9726027397260274,4.555945168078785
156,14,success,106,26.526991844177246,25.547653794288635,0.715054452419281,23.221542358398438,0.9089500955891998,0.9716981132075472,9.803918324984037
157,6,success,46,11.5164213180542,10.793533477932215,0.7353151440620422,11.030163764953613,1.0,0.8913043478260869,13.026959982785312
158,12,success,33,8.24994444847107,8.129832848906517,15.716465950012207,8.375994682312012,1.0,1.0,7.821437312710669
159,8,success,72,18.026276350021362,17.691835716366768,0.7499623894691467,17.900402069091797,1.0,0.9583333333333334,4.305398218972343
160,6,success,44,11.015118837356567,10.827237874269485,2.009566307067871,11.030163764953613,1.0,1.0,4.976802962166922
161,9,collision,26,6.50445556640625,5.696462891995907,7.097021579742432,20.677196502685547,0.0,1.0,7.559054136276245
162,8,success,72,18.030606269836426,17.689303264021873,0.845586359500885,17.900402069091797,1.0,0.9583333333333334,4.83358587537493
163,15,success,71,17.75841236114502,17.029484756290913,0.8895372152328491,16.82649040222168,0.9880798299552637,0.971830985915493,19.843957375789035
164,8,success,75,18.79250979423523,17.722871775971726,0.7387558221817017,17.900402069091797,1.0,0.92,6.703488598131154
165,8,success,73,18.284106254577637,17.723948039114475,0.7595568299293518,17.900402069091797,1.0,0.863013698630137,6.631915817798023
166,9,success,73,18.285431146621704,17.838116988539696,0.8100959658622742,18.22852325439453,1.0,0.958904109589041,9.306124243937747
167,7,success,99,24.802905082702637,24.37259693443775,1.9662002325057983,24.442485809326172,1.0,1.0,6.079579894075689
168,8,success,74,18.53002905845642,17.962720068055205,0.6534066796302795,17.900402069091797,0.9965307036613996,0.9459459459459459,5.441005680296156
169,9,success,76,19.0219988822937,18.615979477763176,0.9479554295539856,18.76474380493164,1.0,0.9736842105263158,6.025938317582414
170,9,success,84,21.028143405914307,20.502451673150063,0.7063707113265991,20.835575103759766,1.0,0.8571428571428571,8.754409976121856
171,8,success,72,18.02524971961975,17.664419680833817,0.7101256251335144,17.90040397644043,1.0,0.9305555555555556,6.919754804883684
172,8,success,72,18.024091482162476,17.723350569605827,0.7382664084434509,17.90040397644043,1.0,0.9444444444444444,6.7513941901070735
173,7,success,68,17.031046390533447,16.633414566516876,1.4287744760513306,16.71906280517578,1.0,1.0,4.767252083980676
174,7,success,103,25.800559759140015,25.13282224908471,1.867543339729309,25.20599937438965,1.0,1.0,6.08127213468646
175,12,success,33,8.259843826293945,8.124520346522331,13.296173095703125,8.375995635986328,1.0,1.0,4.3524675369262695
176,14,success,103,25.796295404434204,24.700968399643898,0.6887964010238647,23.221538543701172,0.9401064026314023,0.9029126213592233,6.7281216064302045
177,6,success,44,11.021955966949463,10.807761535048485,1.0703530311584473,11.030163764953613,1.0,1.0,8.244411763690767
178,9,success,80,20.03908634185791,19.610519617795944,0.7460409998893738,19.972469329833984,1.0,0.975,7.5122905144324665
179,15,success,70,17.529797315597534,16.924296006560326,1.1549817323684692,16.864187240600586,0.9964483742226891,1.0,19.029150878681858
180,15,success,64,16.01913571357727,15.670578435063362,1.0055999755859375,14.889822959899902,0.9501769843149824,1.0,12.909504059822329
181,8,success,73,18.272650957107544,17.798467963933945,0.7073781490325928,17.900402069091797,1.0,0.863013698630137,5.739454860418615
182,8,success,72,18.03468132019043,17.629814118146896,0.7295021414756775,17.900402069091797,1.0,0.9166666666666666,6.960500240325928
183,5,success,96,24.047379732131958,23.323123931884766,0.7371692061424255,22.95208740234375,0.9840914737397688,0.90625,5.497114343846098
184,5,success,92,23.043628692626953,22.351458802819252,0.6808629035949707,21.889896392822266,0.9793497858878558,0.8695652173913043,5.102794117397732
185,8,success,72,18.03378415107727,17.60896122455597,0.6938967704772949,17.900402069091797,1.0,0.9166666666666666,5.205104323795863
186,14,success,104,26.058660984039307,24.61903515458107,3.035165309906006,23.221538543701172,0.9432351185940017,1.0,4.7047225353764555
187,5,success,96,24.0561842918396,23.237342432141304,0.7311902642250061,22.971914291381836,0.9885775173501624,0.9479166666666666,5.747392634128002
188,15,success,66,16.521039962768555,15.74782644584775,0.6883485913276672,15.55798053741455,0.9879446278452443,0.9545454545454546,20.026700988411903
189,8,success,73,18.286147356033325,17.813071593642235,0.7512569427490234,17.900402069091797,1.0,0.9041095890410958,6.051253641155404
190,5,success,107,26.797325372695923,24.970518371090293,0.8129512071609497,24.5263729095459,0.9822132061920427,0.9532710280373832,5.31707523890904
191,14,success,106,26.543784379959106,25.053302832879126,0.8874371647834778,23.221538543701172,0.9268853172215678,0.9811320754716981,8.113892353498018
192,14,success,103,25.798588275909424,24.491067856550217,1.6552501916885376,23.221542358398438,0.9481637344035924,1.0,8.715888788204381
193,14,success,99,24.786131143569946,23.504324093461037,2.55476450920105,23.221542358398438,0.9879689484395227,1.0,5.427364663979442
194,15,success,69,17.269769430160522,16.646712260320783,1.027880311012268,16.59701156616211,0.997014383778523,1.0,12.751269596726146
195,8,success,77,19.281262397766113,17.62844635982765,0.8023036122322083,17.900402069091797,1.0,0.922077922077922,8.83614070892334
196,12,success,33,8.252315282821655,8.128491342067719,15.701345443725586,8.375995635986328,1.0,1.0,7.051462696444604
197,9,success,102,25.538092613220215,20.965612972620875,0.7120777368545532,20.89822006225586,0.9967855502029431,0.9411764705882353,8.066919717788696
198,7,success,108,27.03676462173462,26.31667496803857,1.3605509996414185,26.55632209777832,1.0,1.0,7.1474921118538335
199,8,success,72,18.016685962677002,17.695417016744614,0.8589924573898315,17.900402069091797,1.0,0.9583333333333334,5.511227090018136
200,9,success,70,17.533992767333984,16.934000685811043,0.6863237619400024,17.165071487426758,1.0,0.8285714285714286,11.096454045351814
201,15,success,56,14.026043176651001,13.257200546562672,0.7602828145027161,13.192939758300781,0.9951527633578303,0.9107142857142857,19.798378926736337
202,12,success,33,8.248118162155151,8.128348365426064,14.28901195526123,8.375995635986328,1.0,1.0,7.3452284412999305
203,14,success,100,25.048476696014404,23.58541677892208,0.6972732543945312,23.221542358398438,0.9845720589152857,0.97,5.673725147636569
204,8,success,72,18.03458547592163,17.68408079445362,0.8054273724555969,17.90040397644043,1.0,0.9722222222222222,6.0494858877999445
205,8,success,72,18.036620378494263,17.642876893281937,0.7867265939712524,17.900402069091797,1.0,0.8888888888888888,5.970563139234271
206,14,success,109,27.305092573165894,25.606584763154387,0.6836718320846558,23.221542358398438,0.9068582387375682,0.908256880733945,12.455278271826629
207,5,success,95,23.79052972793579,23.12287886440754,0.7186453938484192,22.188005447387695,0.9595693329320307,0.7473684210526316,5.521981598228536
208,14,success,100,25.0397527217865,23.39776598662138,0.6178658604621887,23.221542358398438,0.9924683566660294,0.92,5.190677594165413
209,6,success,47,11.764731407165527,10.68214794085361,0.8456312417984009,11.030163764953613,1.0,0.9148936170212766,10.71701857248942
210,15,success,64,16.024030447006226,15.20269335899502,0.7525527477264404,15.503337860107422,1.0,0.9375,22.96360638833815
211,8,success,72,18.036022901535034,17.70614007115364,0.7576133608818054,17.90040397644043,1.0,0.9583333333333334,5.043393843514579
212,14,success,100,25.040836572647095,23.538678586483,0.6778574585914612,23.221542358398438,0.9865270165052222,0.93,5.393974051183584
213,9,success,71,17.77459168434143,17.057811938226223,0.7407165169715881,16.965526580810547,0.9945898478802626,0.9295774647887324,9.833722321883492
214,15,success,46,11.518789529800415,11.320240050554276,0.8694380521774292,10.520377159118652,0.9293422323322146,0.9565217391304348,15.633157036521219
215,7,success,95,23.78894305229187,23.394120052456856,1.6808784008026123,23.51270294189453,1.0,1.0,5.376881055934454
216,8,success,73,18.27087426185608,17.8709287494421,0.6566792130470276,17.900402069091797,1.0,0.8904109589041096,5.445588246197768
217,9,success,82,20.529493808746338,20.064256012439728,0.7796300649642944,20.265335083007812,1.0,0.9512195121951219,7.714269685745239
218,5,success,92,23.039854288101196,22.422930866479874,0.6839633584022522,21.97433853149414,0.9799940365665429,0.9021739130434783,5.713073327806261
219,14,success,100,25.046536445617676,23.426253903657198,1.3572248220443726,23.221542358398438,0.9912614476859741,1.0,3.6718321138498733
220,14,success,99,24.78842520713806,23.547897845506668,1.2812590599060059,23.221538543701172,0.9861406184133005,1.0,4.614552861636447
221,7,success,90,22.522675275802612,21.993437744677067,0.8319107890129089,22.189767837524414,1.0,0.9777777777777777,5.755750612779097
222,9,success,75,18.771447896957397,16.387774610335327,0.6564802527427673,16.174314498901367,0.9869744296275995,0.6933333333333334,10.655762045350793
223,7,success,80,20.027775049209595,19.690598130226135,1.3461514711380005,19.93830108642578,1.0,1.0,5.078174395438952
224,6,success,44,11.009553670883179,10.80468013882637,1.5931315422058105,11.030163764953613,1.0,1.0,8.81719194139753
225,8,success,76,19.025290489196777,17.650403471838217,0.8049575686454773,17.900402069091797,1.0,0.9342105263157895,7.143708461039775
