scenario_id,episodes,success_rate,collision_rate,timeout_rate,avg_path_len_success,avg_min_dist_human,mean_SPL,mean_space_compliance,mean_avg_angular_jerk
1,13.0,1.0,0.0,0.0,15.0950214580382,1.1614603904577403,0.9895350930040921,1.0,19.708089187016068
4,15.0,1.0,0.0,0.0,13.099638371231656,1.0293212155501048,0.9984091094906279,0.9987421383647799,37.297917593784724
5,7.0,1.0,0.0,0.0,23.261764875480107,1.1229287981987,0.9996236501997108,1.0,12.65702504825974
6,16.0,1.0,0.0,0.0,10.953608495975601,1.004514418542385,0.9928268845050833,1.0,10.311495059133897
7,16.0,1.0,0.0,0.0,18.169932519085705,0.8877041935920715,1.0,1.0,21.805925005422772
8,12.0,1.0,0.0,0.0,17.784521987312473,0.7355246444543203,1.0,1.0,17.862662100659048
9,14.0,0.9285714285714286,0.07142857142857142,0.0,20.46951877423159,0.7621246576309204,0.9278282127671167,0.9992063492063492,15.898410704932088
12,7.0,1.0,0.0,0.0,8.087542888841458,14.844096183776855,1.0,1.0,8.891262306046375
